Year,GCCSA,STATE,SEX,AGE,AGE OFF,PopStart,Final Deaths,Final NOM_ARR,Final NOM_DEP,Nim_arr,Nim_Dep,Pop,SYD,RNSW,MELB,RVIC,BRIS,RQLD,ADEL,RSA,PER,RWA,HOB,RTAS,DAR,RNT,ACT
2024,RWA,WA,M,18,1,3534,3,42,257,0,88,3228,1,0,2,0,1,0,0,0,83,0,0,0,0,1,0
2024,RWA,WA,M,19,1,3256,3,71,238,0,79,3007,1,0,2,0,1,0,0,0,74,0,0,0,0,1,0
2024,RWA,WA,M,20,1,2974,3,90,65,0,77,2919,1,0,2,0,1,1,0,0,71,0,0,0,0,1,0
2024,RWA,WA,M,21,1,2863,3,108,33,48,80,2903,1,0,2,0,1,1,0,0,74,0,0,0,0,1,0
2024,RWA,WA,M,22,1,2754,4,139,48,128,88,2881,1,0,2,0,1,1,0,1,81,0,0,0,0,1,0
2024,RWA,WA,M,23,1,2900,5,166,59,173,97,3078,1,1,2,0,1,1,0,0,90,0,0,0,0,1,0
2024,RWA,WA,M,24,1,3009,4,168,67,200,105,3201,1,1,2,0,1,2,0,1,96,0,0,0,0,1,0
2024,RWA,WA,M,25,1,3203,4,155,74,200,110,3370,1,1,2,0,1,2,0,1,101,0,0,0,0,1,0
2024,RWA,WA,M,26,1,3231,5,171,87,189,112,3387,1,1,2,0,1,2,0,1,103,0,0,0,0,1,0
2024,RWA,WA,M,27,1,3425,4,165,85,194,118,3577,1,1,2,0,1,2,0,1,109,0,0,0,0,1,0
2024,RWA,WA,M,28,1,3564,4,139,73,207,120,3713,1,1,2,0,1,2,0,1,111,0,0,0,0,1,0
2024,RWA,WA,M,29,1,3694,4,109,55,196,121,3819,1,1,2,0,1,2,0,1,112,0,0,0,0,1,0
2024,RWA,WA,M,30,2,3755,4,85,41,183,117,3861,4,2,5,1,2,5,1,1,91,0,0,1,2,2,0
2024,RWA,WA,M,31,2,3680,6,78,38,173,114,3773,4,2,5,1,2,4,1,1,90,0,0,1,1,2,0
2024,RWA,WA,M,32,2,3735,5,66,34,167,114,3815,4,2,5,1,2,4,1,1,90,0,0,1,1,2,0
2024,RWA,WA,M,33,2,3925,4,58,26,167,116,4004,4,2,5,1,2,5,1,1,91,0,0,1,1,2,0
2024,RWA,WA,M,34,2,3856,5,56,25,151,109,3924,3,2,4,1,2,4,1,1,88,0,0,1,1,1,0
2024,RWA,WA,M,35,2,4053,6,49,22,144,107,4111,3,2,4,1,2,4,1,1,86,0,0,1,1,1,0
2024,RWA,WA,M,36,2,4007,5,41,20,144,105,4062,3,2,4,1,2,4,1,1,84,0,0,1,1,1,0
2024,RWA,WA,M,37,2,4015,5,39,19,138,103,4065,3,2,4,1,2,4,1,1,82,0,0,1,1,1,0
2024,RWA,WA,M,38,2,4084,6,36,18,142,101,4137,3,2,4,1,2,4,1,1,80,0,0,1,1,1,0
2024,RWA,WA,M,39,2,3972,7,34,15,131,97,4018,3,2,4,1,2,4,1,1,76,0,0,1,1,1,0
2024,RWA,WA,M,40,2,4077,9,27,12,133,95,4121,3,2,4,1,2,4,1,1,74,0,0,1,1,1,0
2024,RWA,WA,M,41,2,4036,7,27,13,126,91,4078,3,2,3,1,2,4,1,1,71,0,0,1,1,1,0
2024,RWA,WA,M,42,2,3913,8,29,15,110,83,3946,3,2,3,1,1,3,1,1,66,0,0,0,1,1,0
2024,RWA,WA,M,43,2,3930,8,26,14,109,79,3964,3,1,3,1,1,3,1,1,63,0,0,0,1,1,0
2024,RWA,WA,M,44,2,3682,9,24,12,104,74,3715,3,1,3,1,1,3,1,1,58,0,0,0,1,1,0
2024,RWA,WA,M,45,2,3688,10,20,10,104,73,3719,3,1,3,1,1,3,1,1,57,0,0,0,1,1,0
2024,RWA,WA,M,46,2,3613,11,20,9,94,71,3636,3,1,3,1,1,3,1,1,55,0,0,0,1,1,0
2024,RWA,WA,M,47,2,3662,12,18,9,97,71,3685,3,1,3,1,1,3,1,1,55,0,0,0,1,1,0
2024,RWA,WA,M,48,2,3708,13,15,10,101,70,3731,3,1,3,1,1,3,1,1,54,0,0,0,1,1,0
2024,RWA,WA,M,49,2,3622,13,18,11,95,69,3642,3,1,3,1,1,3,1,1,53,0,0,0,1,1,0
2024,RWA,WA,M,50,2,3751,15,19,11,93,70,3767,3,1,3,1,1,3,1,1,54,0,0,0,1,1,0
2024,RWA,WA,M,51,2,4024,17,17,11,97,74,4036,3,1,3,1,1,3,1,1,57,0,0,1,1,1,0
2024,RWA,WA,M,52,2,4197,18,19,11,96,76,4207,3,1,3,1,1,3,1,1,59,0,0,1,1,1,0
2024,RWA,WA,M,53,2,4275,19,16,10,97,75,4284,3,1,3,1,1,3,1,1,58,0,0,1,1,1,0
2024,RWA,WA,M,54,2,4011,19,17,11,91,72,4017,3,1,3,1,1,4,1,1,54,0,0,1,1,1,0
2024,RWA,WA,M,55,2,3886,21,16,12,84,68,3885,2,1,2,1,1,3,1,1,53,0,0,1,1,1,0
2024,RWA,WA,M,56,2,3877,21,17,10,79,70,3872,2,2,2,1,1,4,1,2,52,0,0,1,1,1,0
2024,RWA,WA,M,57,2,3795,23,15,9,77,69,3786,2,2,2,1,1,4,1,2,51,0,0,1,1,1,0
2024,RWA,WA,M,58,2,3874,24,9,6,77,69,3861,2,2,2,1,1,4,1,2,51,0,0,1,1,1,0
2024,RWA,WA,M,59,2,3849,26,12,7,74,69,3833,2,2,2,1,1,4,1,2,51,0,0,1,1,1,0
2024,RWA,WA,M,60,3,3932,26,13,7,55,55,3912,0,2,2,1,0,2,0,1,45,0,0,1,1,0,0
2024,RWA,WA,M,61,3,3971,28,15,8,52,52,3950,0,2,2,0,0,2,0,1,43,0,0,1,1,0,0
2024,RWA,WA,M,62,3,3865,30,9,6,51,50,3839,0,2,1,1,0,2,0,1,41,0,0,1,1,0,0
2024,RWA,WA,M,63,3,3994,31,6,3,44,50,3960,0,2,1,1,0,2,0,1,41,0,0,1,1,0,0
2024,RWA,WA,M,64,3,3757,33,7,6,38,44,3719,0,1,1,0,0,2,0,1,37,0,0,1,1,0,0
2024,RWA,WA,M,65,3,3654,34,7,4,37,44,3616,0,2,1,0,0,2,0,1,36,0,0,1,1,0,0
2024,RWA,WA,M,66,3,3519,37,6,5,32,40,3475,0,1,1,0,0,2,0,1,33,0,0,1,1,0,0
2024,RWA,WA,M,67,3,3573,39,4,5,32,38,3527,0,1,1,0,0,2,0,1,32,0,0,1,0,0,0
2024,RWA,WA,M,68,3,3413,40,4,4,27,35,3365,0,1,1,0,0,1,0,1,30,0,0,1,0,0,0
2024,RWA,WA,M,69,3,3160,41,5,6,26,30,3114,0,1,1,0,0,1,0,0,27,0,0,0,0,0,0
2024,RWA,WA,M,70,3,3059,43,4,5,25,28,3012,0,1,1,0,0,1,0,0,25,0,0,0,0,0,0
2024,RWA,WA,M,71,3,2908,46,4,4,23,26,2859,0,1,1,0,0,1,0,0,23,0,0,0,0,0,0
2024,RWA,WA,M,72,3,2834,49,3,4,22,25,2781,0,1,1,0,0,1,0,0,22,0,0,0,0,0,0
2024,RWA,WA,M,73,3,2812,52,1,3,20,23,2755,0,1,1,0,0,1,0,0,20,0,0,0,0,0,0
2024,RWA,WA,M,74,3,2658,54,4,3,15,21,2599,0,1,1,0,0,1,0,0,18,0,0,0,0,0,0
2024,RWA,WA,M,75,3,2641,58,5,2,13,20,2579,0,1,1,0,0,1,0,0,17,0,0,0,0,0,0
2024,RWA,WA,M,76,3,2464,62,5,3,14,18,2400,0,0,1,0,0,1,0,0,16,0,0,0,0,0,0
2024,RWA,WA,M,77,3,2468,61,2,5,9,16,2397,0,0,1,0,0,0,0,0,15,0,0,0,0,0,0
2024,RWA,WA,M,78,3,1876,58,0,1,10,12,1815,0,0,1,0,0,0,0,0,11,0,0,0,0,0,0
2024,RWA,WA,M,79,3,1781,61,0,1,7,11,1715,0,0,1,0,0,0,0,0,10,0,0,0,0,0,0
2024,RWA,WA,M,80,3,1607,61,1,1,3,10,1539,0,0,1,0,0,0,0,0,9,0,0,0,0,0,0
2024,RWA,WA,M,81,3,1367,64,3,2,6,8,1302,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0
2024,RWA,WA,M,82,3,1381,68,1,2,2,7,1307,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0
2024,RWA,WA,M,83,3,1161,65,1,2,3,6,1092,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
2024,RWA,WA,M,84,3,998,67,2,2,4,5,930,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
2024,RWA,WA,M,85,3,946,69,1,2,2,4,874,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
2024,RWA,WA,M,86,3,813,67,1,2,2,3,744,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
2024,RWA,WA,M,87,3,695,65,1,1,2,3,629,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
2024,RWA,WA,M,88,3,579,60,0,0,0,3,516,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
2024,RWA,WA,M,89,3,455,56,0,1,1,1,398,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2024,RWA,WA,M,90,3,383,52,0,0,0,2,329,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
2024,RWA,WA,M,91,3,312,50,0,0,3,2,263,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
2024,RWA,WA,M,92,3,276,47,0,2,0,1,226,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2024,RWA,WA,M,93,3,213,42,0,0,0,1,170,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2024,RWA,WA,M,94,3,168,36,0,1,0,1,130,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2024,RWA,WA,M,95,3,117,26,0,2,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,RWA,WA,M,96,3,77,19,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,RWA,WA,M,97,3,57,15,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,RWA,WA,M,98,3,40,12,0,0,1,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,RWA,WA,M,99,3,39,10,0,2,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,RWA,WA,M,100,3,43,16,0,0,1,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,RWA,WA,F,0,0,-,7,31,22,116,35,3136,0,1,1,1,1,2,0,1,28,0,0,0,0,0,0
2024,RWA,WA,F,1,0,3105,1,35,21,89,68,3139,1,1,2,0,1,2,1,1,57,0,0,0,1,1,0
2024,RWA,WA,F,2,0,3303,0,32,14,75,68,3328,2,1,2,0,1,2,1,1,57,0,0,0,0,1,0
2024,RWA,WA,F,3,0,3171,0,31,11,64,64,3191,1,1,2,0,1,2,0,1,55,0,0,0,0,1,0
2024,RWA,WA,F,4,0,3322,0,27,10,61,63,3337,1,1,2,0,1,2,0,1,54,0,0,0,0,1,0
2024,RWA,WA,F,5,0,3345,0,31,7,51,64,3356,1,1,2,0,1,2,0,1,54,0,0,0,1,1,0
2024,RWA,WA,F,6,0,3527,0,36,7,40,64,3532,1,1,2,0,1,2,0,1,54,0,0,0,1,1,0
2024,RWA,WA,F,7,0,3539,0,28,7,50,62,3548,2,1,2,0,1,2,0,1,52,0,0,0,0,1,0
2024,RWA,WA,F,8,0,3684,0,24,6,41,61,3682,2,1,2,0,1,2,0,1,51,0,0,0,0,1,0
2024,RWA,WA,F,9,0,3694,0,26,6,34,60,3688,2,1,2,0,1,2,0,1,50,0,0,0,0,1,0
2024,RWA,WA,F,10,0,3749,0,21,4,40,58,3748,2,1,2,0,1,2,0,1,48,0,0,0,0,1,0
2024,RWA,WA,F,11,0,3710,0,16,4,17,54,3685,2,1,1,0,1,1,0,1,47,0,0,0,0,0,0
2024,RWA,WA,F,12,0,3700,1,21,34,0,53,3633,2,0,1,0,1,1,0,1,47,0,0,0,0,0,0
2024,RWA,WA,F,13,0,3634,1,22,59,0,51,3545,2,0,1,0,0,1,0,1,46,0,0,0,0,0,0
2024,RWA,WA,F,14,0,3804,1,23,29,0,50,3747,2,0,1,0,1,1,0,1,44,0,0,0,0,0,0
2024,RWA,WA,F,15,0,3635,0,21,5,10,50,3611,2,0,2,0,1,1,0,1,43,0,0,0,0,0,0
2024,RWA,WA,F,16,0,3682,1,15,25,0,52,3619,2,0,2,0,1,1,0,1,45,0,0,0,0,0,0
2024,RWA,WA,F,17,0,3692,1,21,52,0,68,3592,2,1,2,0,1,0,1,1,59,0,0,0,0,1,0
2024,RWA,WA,F,18,1,3365,1,40,248,0,92,3064,1,0,2,0,2,0,0,0,86,0,0,0,0,1,0
2024,RWA,WA,F,19,1,2914,1,59,174,0,80,2718,1,0,2,0,1,0,0,0,75,0,0,0,0,1,0
2024,RWA,WA,F,20,1,2724,1,67,25,0,81,2684,1,0,2,0,1,0,0,0,76,0,0,0,0,1,0
2024,RWA,WA,F,21,1,2531,0,81,21,85,84,2592,1,0,2,0,1,1,0,0,78,0,0,0,0,1,0
2024,RWA,WA,F,22,1,2466,2,122,43,188,93,2638,1,1,2,0,1,2,0,1,84,0,0,0,0,1,0
2024,RWA,WA,F,23,1,2574,3,148,51,211,102,2777,1,1,2,0,1,2,0,1,93,0,0,0,0,1,0
2024,RWA,WA,F,24,1,2684,2,155,60,207,108,2876,1,1,2,0,1,2,0,1,99,0,0,0,0,1,0
2024,RWA,WA,F,25,1,2884,1,188,81,170,112,3048,1,1,2,0,1,2,0,1,103,0,0,0,0,1,0
2024,RWA,WA,F,26,1,3004,3,179,76,184,116,3172,1,1,2,0,1,2,0,1,107,0,0,0,0,1,0
2024,RWA,WA,F,27,1,3153,2,139,57,195,119,3309,1,1,2,0,1,2,0,1,110,0,0,0,0,1,0
2024,RWA,WA,F,28,1,3341,2,125,51,164,122,3455,1,1,2,0,1,2,0,1,113,0,0,0,0,1,0
2024,RWA,WA,F,29,1,3483,2,113,47,157,122,3582,1,1,2,0,1,1,0,1,114,0,0,0,0,1,0
2024,RWA,WA,F,30,2,3466,2,103,41,139,112,3553,3,2,5,1,2,4,1,1,88,0,0,1,2,2,0
2024,RWA,WA,F,31,2,3569,2,79,34,140,108,3644,3,2,5,1,2,4,1,1,86,0,0,1,1,1,0
2024,RWA,WA,F,32,2,3618,2,63,26,118,106,3665,3,2,4,1,2,4,1,1,85,0,0,1,1,1,0
2024,RWA,WA,F,33,2,3865,3,54,21,107,106,3896,3,2,4,1,2,4,1,1,85,0,0,1,1,1,0
2024,RWA,WA,F,34,2,3844,1,41,17,113,103,3877,3,2,4,1,2,4,1,1,82,0,0,1,1,1,0
2024,RWA,WA,F,35,2,3800,1,39,15,97,100,3820,3,2,4,1,2,4,1,1,79,0,0,1,1,1,0
2024,RWA,WA,F,36,2,3836,4,40,14,87,95,3850,3,2,4,1,2,3,1,1,76,0,0,0,1,1,0
2024,RWA,WA,F,37,2,3806,5,43,15,83,92,3820,3,2,3,1,2,3,1,1,73,0,0,1,1,1,0
2024,RWA,WA,F,38,2,3935,5,37,13,82,90,3946,3,2,3,1,2,3,1,1,71,0,0,1,1,1,0
2024,RWA,WA,F,39,2,3930,5,30,12,81,85,3939,3,2,3,1,1,3,1,1,68,0,0,0,1,1,0
2024,RWA,WA,F,40,2,3828,5,36,13,68,82,3832,3,2,3,1,1,3,1,1,65,0,0,0,1,1,0
2024,RWA,WA,F,41,2,3881,6,36,12,66,78,3887,3,1,3,1,1,3,1,1,62,0,0,0,1,1,0
2024,RWA,WA,F,42,2,3772,5,30,10,68,74,3781,3,1,3,1,1,3,1,1,58,0,0,0,1,1,0
2024,RWA,WA,F,43,2,3716,5,26,9,65,71,3722,3,1,3,1,1,3,1,1,55,0,0,0,1,1,0
2024,RWA,WA,F,44,2,3531,6,19,8,66,65,3537,2,1,2,1,1,3,1,1,51,0,0,0,1,1,0
2024,RWA,WA,F,45,2,3587,7,20,8,63,65,3590,3,1,2,1,1,3,1,1,50,0,0,0,1,1,0
2024,RWA,WA,F,46,2,3358,6,18,8,65,61,3366,2,1,2,1,1,3,1,1,47,0,0,0,1,1,0
2024,RWA,WA,F,47,2,3333,7,17,8,63,59,3339,2,1,2,1,1,2,1,1,46,0,0,0,1,1,0
2024,RWA,WA,F,48,2,3375,6,15,8,61,59,3378,2,1,2,1,1,2,1,1,46,0,0,0,1,1,0
2024,RWA,WA,F,49,2,3547,6,16,8,63,60,3552,2,1,2,1,1,3,1,1,46,0,0,0,1,1,0
2024,RWA,WA,F,50,2,3544,8,17,9,69,60,3553,2,1,2,1,1,3,1,1,46,0,0,0,1,1,0
2024,RWA,WA,F,51,2,3535,9,16,8,73,63,3544,3,1,2,1,1,3,1,1,47,0,0,1,1,1,0
2024,RWA,WA,F,52,2,3877,10,14,7,73,67,3880,3,1,3,1,1,3,1,1,50,0,0,1,1,1,0
2024,RWA,WA,F,53,2,4015,9,15,8,76,67,4022,3,1,3,1,1,3,1,1,50,0,0,1,1,1,0
2024,RWA,WA,F,54,2,3687,11,14,6,71,64,3691,3,1,2,1,1,3,1,2,47,0,0,1,1,1,0
2024,RWA,WA,F,55,2,3693,12,13,6,69,63,3694,2,1,2,1,1,3,1,2,47,0,0,1,1,1,0
2024,RWA,WA,F,56,2,3652,12,15,8,68,62,3653,2,1,2,1,1,3,1,2,46,0,0,1,1,1,0
2024,RWA,WA,F,57,2,3502,12,15,6,64,61,3502,2,1,2,1,1,3,1,2,45,0,0,1,1,1,0
2024,RWA,WA,F,58,2,3587,14,14,6,68,63,3586,2,2,2,1,1,3,1,2,46,0,0,1,1,1,0
2024,RWA,WA,F,59,2,3621,15,13,6,70,63,3620,2,2,2,1,1,3,1,2,46,0,0,1,1,1,0
2024,RWA,WA,F,60,3,3697,14,9,6,47,40,3693,0,1,1,0,0,1,0,0,35,0,0,1,1,0,0
2024,RWA,WA,F,61,3,3769,14,9,5,42,41,3760,0,1,1,0,1,1,0,1,35,0,0,1,0,0,0
2024,RWA,WA,F,62,3,3798,16,11,5,42,42,3788,0,1,1,0,1,1,0,1,35,0,0,1,1,0,0
2024,RWA,WA,F,63,3,3834,16,9,4,42,40,3825,0,1,1,0,1,1,0,1,34,0,0,1,0,0,0
2024,RWA,WA,F,64,3,3642,18,7,7,39,34,3629,0,1,1,0,0,1,0,0,31,0,0,0,0,0,0
2024,RWA,WA,F,65,3,3666,19,8,7,36,33,3651,0,1,1,0,0,1,0,0,30,0,0,0,0,0,0
2024,RWA,WA,F,66,3,3510,20,7,6,37,31,3497,0,1,1,0,0,1,0,0,28,0,0,0,0,0,0
2024,RWA,WA,F,67,3,3293,21,5,4,36,29,3280,0,1,1,0,0,1,0,0,26,0,0,0,0,0,0
2024,RWA,WA,F,68,3,3294,23,4,4,35,27,3279,0,1,1,0,0,1,0,0,24,0,0,0,0,0,0
2024,RWA,WA,F,69,3,3057,23,5,4,31,25,3041,0,1,1,0,0,1,0,0,22,0,0,0,0,0,0
2024,RWA,WA,F,70,3,2848,25,3,3,29,23,2829,0,1,1,0,0,1,0,0,20,0,0,0,0,0,0
2024,RWA,WA,F,71,3,2885,27,2,2,23,21,2860,0,0,1,0,0,1,0,0,19,0,0,0,0,0,0
2024,RWA,WA,F,72,3,2809,29,4,4,18,18,2780,0,0,1,0,0,0,0,0,17,0,0,0,0,0,0
2024,RWA,WA,F,73,3,2662,29,4,5,17,16,2633,0,0,1,0,0,0,0,0,15,0,0,0,0,0,0
2024,RWA,WA,F,74,3,2499,32,4,4,17,16,2468,0,0,1,0,0,0,0,0,15,0,0,0,0,0,0
2024,RWA,WA,F,75,3,2430,34,3,2,10,14,2393,0,0,1,0,0,0,0,0,13,0,0,0,0,0,0
2024,RWA,WA,F,76,3,2322,38,4,2,10,13,2283,0,0,1,0,0,0,0,0,12,0,0,0,0,0,0
2024,RWA,WA,F,77,3,2339,38,2,2,4,12,2293,0,0,1,0,0,0,0,0,11,0,0,0,0,0,0
2024,RWA,WA,F,78,3,1857,37,1,1,7,9,1818,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0
2024,RWA,WA,F,79,3,1721,39,1,2,5,8,1678,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
2024,RWA,WA,F,80,3,1635,41,1,2,3,7,1589,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0
2024,RWA,WA,F,81,3,1417,43,1,2,5,6,1372,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
2024,RWA,WA,F,82,3,1357,44,1,2,3,6,1309,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
2024,RWA,WA,F,83,3,1101,47,3,2,5,5,1055,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
2024,RWA,WA,F,84,3,1151,52,3,2,3,6,1097,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
2024,RWA,WA,F,85,3,1016,54,1,2,6,5,962,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
2024,RWA,WA,F,86,3,941,57,1,2,5,4,884,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
2024,RWA,WA,F,87,3,810,57,1,2,6,3,755,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
2024,RWA,WA,F,88,3,701,56,1,1,4,3,646,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
2024,RWA,WA,F,89,3,581,58,1,0,7,2,529,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
2024,RWA,WA,F,90,3,551,60,0,0,3,2,492,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
2024,RWA,WA,F,91,3,462,58,0,0,3,2,405,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
2024,RWA,WA,F,92,3,381,56,0,0,3,1,327,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2024,RWA,WA,F,93,3,315,53,0,0,1,1,262,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2024,RWA,WA,F,94,3,269,51,0,0,1,1,218,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2024,RWA,WA,F,95,3,204,43,0,0,1,1,161,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2024,RWA,WA,F,96,3,163,37,0,1,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,RWA,WA,F,97,3,119,28,0,1,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,RWA,WA,F,98,3,84,21,0,2,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,RWA,WA,F,99,3,53,15,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,RWA,WA,F,100,3,108,35,0,0,1,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,HOB,TAS,M,0,0,-,7,20,12,36,35,1517,2,2,5,1,3,5,1,0,2,0,0,13,0,0,1
2024,HOB,TAS,M,1,0,1514,1,20,10,38,57,1504,4,2,13,1,3,6,1,0,4,0,0,22,0,0,1
2024,HOB,TAS,M,2,0,1420,0,25,6,44,56,1427,5,1,14,1,3,6,1,0,4,0,0,20,0,0,1
2024,HOB,TAS,M,3,0,1333,0,29,6,41,55,1342,5,2,13,1,3,6,1,0,4,0,0,19,0,0,1
2024,HOB,TAS,M,4,0,1390,0,26,5,40,54,1397,5,2,12,1,3,6,1,0,4,0,0,19,0,0,1
2024,HOB,TAS,M,5,0,1393,0,29,7,38,53,1400,5,1,13,1,3,6,1,0,4,0,0,18,0,0,1
2024,HOB,TAS,M,6,0,1352,0,26,6,41,50,1363,5,1,12,1,3,5,1,0,4,0,0,17,0,0,1
2024,HOB,TAS,M,7,0,1410,0,24,6,40,50,1418,5,1,12,1,3,5,1,0,4,0,0,17,0,0,1
2024,HOB,TAS,M,8,0,1488,0,21,7,39,50,1491,5,1,13,1,3,5,1,0,4,0,0,16,0,0,1
2024,HOB,TAS,M,9,0,1451,0,18,4,43,49,1459,6,1,12,1,3,5,1,0,4,0,0,15,0,0,1
2024,HOB,TAS,M,10,0,1459,0,16,3,39,48,1463,6,1,12,1,3,5,1,0,4,0,0,14,0,0,1
2024,HOB,TAS,M,11,0,1447,0,15,3,39,46,1452,6,1,12,1,3,4,1,0,4,0,0,13,0,0,1
2024,HOB,TAS,M,12,0,1443,0,13,3,36,44,1445,7,1,10,1,2,4,1,0,4,0,0,13,0,0,1
2024,HOB,TAS,M,13,0,1600,0,14,4,32,45,1597,7,1,11,1,2,4,1,0,4,0,0,13,0,0,1
2024,HOB,TAS,M,14,0,1536,0,18,4,36,42,1544,7,0,12,0,2,4,1,0,4,0,0,12,0,0,0
2024,HOB,TAS,M,15,0,1522,0,25,5,31,41,1532,7,0,12,0,3,3,1,0,3,0,0,12,0,0,0
2024,HOB,TAS,M,16,0,1584,1,29,6,37,43,1600,7,0,12,0,3,2,1,0,4,0,0,13,0,0,1
2024,HOB,TAS,M,17,0,1521,0,45,7,59,65,1553,11,1,17,1,6,2,2,0,6,0,0,18,0,0,1
2024,HOB,TAS,M,18,1,1476,0,79,12,135,157,1521,17,1,74,0,22,0,5,0,12,0,0,21,0,0,5
2024,HOB,TAS,M,19,1,1482,0,93,11,124,163,1525,17,0,88,0,17,3,5,0,12,0,0,17,0,0,4
2024,HOB,TAS,M,20,1,1359,0,88,11,128,148,1416,15,1,75,0,14,4,4,0,10,0,0,21,1,0,3
2024,HOB,TAS,M,21,1,1388,1,80,22,131,153,1423,16,2,74,0,13,5,4,0,10,0,0,25,1,0,3
2024,HOB,TAS,M,22,1,1411,1,100,26,124,168,1440,18,3,71,2,13,7,4,1,11,0,0,33,1,0,4
2024,HOB,TAS,M,23,1,1469,1,110,29,134,177,1506,18,3,75,2,13,8,4,1,11,1,0,36,1,0,4
2024,HOB,TAS,M,24,1,1550,0,109,34,129,183,1571,19,3,77,2,12,8,4,1,12,1,0,39,1,0,4
2024,HOB,TAS,M,25,1,1580,1,102,37,124,180,1588,19,3,72,3,11,8,4,1,12,1,0,42,1,0,3
2024,HOB,TAS,M,26,1,1608,0,95,34,131,184,1616,19,4,72,4,11,8,4,1,12,1,0,43,1,0,4
2024,HOB,TAS,M,27,1,1736,0,88,32,128,193,1727,18,5,75,4,11,8,4,1,13,1,0,48,1,0,4
2024,HOB,TAS,M,28,1,1887,0,81,30,135,204,1869,18,5,79,4,12,8,5,1,14,1,0,52,1,0,4
2024,HOB,TAS,M,29,1,2037,2,72,26,141,211,2011,18,6,83,4,13,9,5,1,15,1,0,51,1,0,4
2024,HOB,TAS,M,30,2,2138,3,66,23,65,128,2115,21,2,41,1,6,7,3,0,9,1,0,33,1,1,2
2024,HOB,TAS,M,31,2,2124,3,61,22,68,122,2106,19,2,39,1,6,6,3,0,9,1,0,32,1,1,2
2024,HOB,TAS,M,32,2,2094,2,51,19,72,116,2080,18,2,38,1,6,6,3,0,8,0,0,30,1,1,2
2024,HOB,TAS,M,33,2,2140,1,42,16,70,109,2126,17,2,35,1,5,6,3,0,8,0,0,28,1,1,2
2024,HOB,TAS,M,34,2,2100,3,44,14,63,102,2088,15,2,32,1,5,6,2,0,8,0,0,28,1,1,1
2024,HOB,TAS,M,35,2,2080,2,40,13,69,95,2079,15,2,30,1,5,6,2,0,7,0,0,24,1,1,1
2024,HOB,TAS,M,36,2,1927,3,31,12,77,87,1933,14,2,28,1,5,5,2,0,7,0,0,21,1,0,1
2024,HOB,TAS,M,37,2,1906,3,31,12,67,83,1906,13,2,27,1,4,5,2,0,6,0,0,21,1,0,1
2024,HOB,TAS,M,38,2,1885,3,29,10,70,79,1892,12,2,25,1,4,5,2,0,6,0,0,20,1,0,1
